review_id,review_text,price,packaging,product,aroma
153463,"omagah akhirnya gw nyobain produk ini dan ngebuktiin bahwa review beauty blogger itu ga boong ... hahaha & nbsp; gw baru nyobain pake travel size yg 10 ml dan sejauh ini udah membuat hasilnya sungguh terlihat nyata .. hari pertama pake aja paginya muka langsung cerah dan halus ... fyi, gw make ini untuk melepaskan diri dari ketergantungan obat dokter ... dan untungnya aku ga break out atau purging sama sekali ... sudah pasti akan beli produk ini yang real size nya..walopun mahal tapi worth it ....",-1,0,0,0
153662,"pake ini karena dikasih temen yang baru pulang dari korea. Saya menyukai produk ini sebagai exfoliator. Aku pakai seminggu sekali, sebenernya bisa untuk seminggu dua kali .. tapi berhubung kulitku sensitif, jadi seminggu sekali. wanginya enak banget macem gulali ada sedikit aroma lemon dan teksture nya bener-bener efektif ngangkat kotoran di wajah. Habis pake ini wajah yang lembut dan berasa bersihnya! pasti akan membeli lagi !!",0,0,1,1
153743,"lulur ini sangat bagus dan sering abis di store. butiran2 scrub yang terasa di kulit saat dibalurkan dan menjadikan kulit tubuh bersih saat di bilas. tidak hanya itu, body scrub ini mengandung moisturizer sehingga kulit tubuh lembab dan keharuman yang tahan lama. & nbsp;",0,0,0,0
154105,"ini produk emang lagi nge hits banget di korea .. yang katanya exfoliant juga membantu diaplikasikan di kulit dan emang bener bgt .. rasanya setelah pakai ini muka terasa lembab seharian, bersih, gak bikin berminyak parah walaupun ditumpuk makeup .. selama minggu pemakaian, mulai terasa jerawat yang gak mau keluar isinya lama kelamaan mulai mengempes dan tekstur kulit juga agak membaik dari biasanya ..",0,0,0,0
154308,"i love this scrub so much, but that it's not sold in guardian again must beli secara online, buat saya ini produk scrub terbaik yang pernah saya coba, benar-benar sukses bikin blackhead kaburrrrr. sangat pantas mendapat penghargaan sebagai scrub terbaik di female daily award.",0,0,1,0
154331,"awal beli ini karena keracunan harumi sudrajat yang bilang bisa kempesin jerawatnya. Produk cukup ampuh hilangin komedo dan kotoran. kemasannya unik pakai pot. cara pemakaiannya ambil sejumput kacang terus campur air pasta kayak, baru gosokin lembut ke muka. awal pemakaian sih jd kayak purging, smua komedo muncul dan beberapa potensi jerawat langsung aktif. tapi setelah 3 minggu pemakaian, efek itu mereda. kulit muka jadi alus banget setelah pemakaian dan minyak muka jauh berkurang. mukak juga cerahan karna sel kulit mati terangkat. jerawat udah gak separah dulu dan gak perlu lagi ke beauty clinic untuk facial. pemakaiannya 2 - 3 kali seminggu aja. biar residu item charcoalnya gak nempel, sebaiknya bilas pakai air hangat. tapi bisa juga dibersihkan pakai micellar water atau toner setelah cuci muka pakai ini. Sejauh ini, suka sama produk ini untuk atasi jerawatku yang parah.",0,1,1,0
154462,"dari beberapa body scrub yg sudah ku coba. body scrub dari sariayu ini yg pas di hati bgt. dari kemasannya yang unik bewarna hijau, bagian tutup berbentuk daun sudah eyecatching. Ketika dibuka tutup aluminiumfoilnya wanginya keluar & nbsp; bau seger gitu, ini yg bikin ku suka. scrubnya pas bgt buatku ga bikin kulit perih & amp; mudah di gosok tanpa sekuat tenaga. kulit jadi halus, harum, ga kering. setelah pemakaian sebulan sudah mampu mencerahkan kulitku. ini yg aku harapkan dari produk ini. bakal setia sama produk ini. kalo udah abis beli lagi ah (oh ya produk ini mudah di dapat di minimarket dengan harga terjangkau dan kualitas bagus).",1,1,1,1
154707,"coba produk ini karena anaknya impulsif banget liat kecantikan rekomendasi blogger ini. sekitar 2 minggu udah pake skin food balck sugar. butirannya memang kasar karena ada gulanya, jadi kalo lagi berjerawat tidak disarnakn dulu menggunakan ini, takut luka. Sejauh ini produk menyoba yang sudah lebih lembut dan jauh lebih bersih. memang di muka terasa panas tapi setelah habis cuci muka, berasa enak banget. paling suka dengan bau lemonnya, enak banget",0,0,0,1
154710,"produk ini biking ketagihan !!! suka banget nge scrubbing muka. karna merasa kalo ngescrub berasa muka lebih kinclong dan jerawat makin kalem. bau kopi nya sangat kuat dan bantu banget hilangin bekas luka serta bekas jerawat. minusnya rada ribet pake nya, soalnya butirannya berhamburan & nbsp;",0,0,1,1
155058,"aku punya strechmark, coba ini karena banyak yg review, & nbsp; ini scrub terbaik yg aku pernah coba, dari segi tekstur seberti pasir yg lembab, aku aplikasi di badan setengah basahagar package nya lebih aman aku pindahin ke jar, wanginya kopi tp manis (mungkin ada vanilanya yah?) saat di bilas badan jd sangat lembab yaa, jadi jgn takut badan lecet ,, karna suka aromanya aku aplikasikan di wajah ,, tp jgn di gosok ya apalagi yg sedang berjerawat.oh iya strechmark aku agak memudar.karena harganya lumayan aku coba produk lain ,, tp ujung ujung nya kembali lagi ke produk ini heheh ,,",-1,0,0,1
155122,"baca review tentang produk ini dan penasaran banget kenapa & nbsp; banyak banget & nbsp; review positif? akhirnya beli karena memang lagi cari scrub buat exfoaliating kulit. aku jelasin dulu ya kondisi kulit aku saat ini. tak lagi & nbsp; tinggal di negara 4 musim, sekarang lagi musim gugur gt. udaranya & nbsp; ganti-ganti nggak jelas dan bikin kulit kering dan & nbsp; gatal. oh iya, karena biasanya kukit cenderung kombinasi trs tiba-tiba kering, kuliat aku jadi breakout parah dengan jerawat dan & nbsp; beruntusan. ditambah lagi & nbsp; jadi super dull dan & nbsp; keliatan kusam, kayanya karena banyak kulit mati yg ga keangkat. coba ini & nbsp; yang emang katanya cocok buat si kulit berjerawat. pas pertama pegang botolnya aja udah kecium ada bau buah gitu, apalagi pas dibuka. aku pakai dengan cara dibalurin ke seluruh kulit, selang 2-3 menit aku basahin tangan dan & nbsp; mulai nge-scrub. banyak yang bilang scrub-nya & nbsp; too hard karena dr & nbsp; bahan alami, makanya saya coba scrub sehalus mungkin. kemudian setelah & nbsp; aku rasa cukup merata aku bilas dengan udara, tanpa menggosok wajah. pas ngaca aku & nbsp; bener-bener bisa liat wajahku jauh lebih bersih dan & nbsp; rasanya nggak & nbsp; kering lagi. bagaimana saya tidak bisa menyukai ini? Sudah 3 hari sejak pemakaian pertama dan & nbsp; nggak & nbsp; ada tanda-tanda jerawat meradang karena produk & nbsp; alias nggak & nbsp; breakout atau iritasi. sementara aku mau & nbsp; coba & nbsp; seminggu & nbsp; sekali & nbsp; dulu. botolnya besar banget & nbsp; ya, kayanya akan lama abisnya deh. recommended buat yang mau & nbsp; ngescrub muka tapi ada jerawat satu atau dua. tapi mohon lembut! kalau hasi masuk ke Emang Mengurangi jerawat dan & nbsp; bekasnya, jelas & nbsp; ini & nbsp; akan & nbsp; salah satu rutinitas perawatan kulit aku.",0,0,1,0
155137,"body scrub terenak yang pernah aku coba. tangan ke bawah! Karena lagi hits banget waktu itu dimana2 akhirnya kemakan review orang2 yang buat. setelah make kulit kenyal halus dan super lembab enak bgttt dipegang kaya kulit bayi! dan lembab halusnya bertahan sekitar 2 hari.untuk stretch mark aku belom merasa ada perubahan sih, tapi untuk efek instan yang diberikan emg keren bgtt. membeli kembali? kayanya engga, mayan mahal soalnya unutk ukuran scrub hehe. oia wanginya enak bgt!",-1,0,0,1
155422,"suka produk ini! & nbsp; harga sangat terjangkau ... begitu di pake semua dakii hilaaaang! kotoran yg sulit di lunturrkan ..! saya membelinya lagi dan lagi dan lagi ... gak perlu spa, lulur mahal2 di salon klo beli ini produk yg sangat berharga untuk dibeli! merekomendasikan !!! & nbsp;",1,0,1,0
155590,"Bagi orang yang laki-laki kaya aku buat beli kapas untuk mengaplikasikan toner \ \ \ / eksfoliator, produk ini bener2 jawaban banget hahaha. aku beli ini karena 1 alasan, udah termasuk kapas didalamnya. luar biasa, produk ini bekerja dengan sangat baik. katanya sih mengandung bha, makanya aku bilang ini eksfoliator yang ringan, tapi tetep hydrating di aku setelah pemakaian. gak bikin kering. brusntusan gak pernah muncul lagi, suka!",0,0,1,0
155791,"I use peeling wardah sejak wardah baru keluar karena time it ada promo wardah yang paket faicalnya. di dalam pouchnya ada faical wash, faical scrub, massage cream, peeling cream, mosturizer lotion, sunscreen gel, & amp; topeng. semenjak itu aku jadi suka pakai faical wash & amp; peelingnya. & nbsp; peelingnya ini menurutku teksurnya mirip faical scrubnya. cuma ini yang kasar-kasarnya itu lebih besar & amp; pemakaiannya agak berbeda dengan scrub biasa karena peeling creamnya di pakai agak setengah kering baru digosok-gosok. kalau faical scrub pakainya sama seperti faical washnya. dan mengelupas krimnya juga nilai lebih ampuh membersihkan kotoran di banding scrubnya.",0,0,0,0
155872,"Halo! ini bakalan jadi first reviewku. & nbsp; pertama kali tahu produk ini adalah dari pengguna YouTube! walau awalnya ga yakin tapi karena penasaran, akhirnya beli juga dan cobain. & nbsp; First impression: benar kata orang kalo mungkin wanginya tidak seperti wangi skincare yang lain (yang lebih wangi tapi kualitasnya kurang). but ga terganggu sama sekali sama wanginya yang lebih ke obat \ \ \ perawatan kulit. kesan kedua: wow ... produk ini benar2 tidak membuat kulit kita jadi kencang dan mengering. tapi malah lembab dan menyegarkan. selalu aku pake setelah membersihkan wajah, untuk memastikan riasan sudah benar2 bersih. & nbsp; Kesan ketiga: kalau tadi lembab, yang ketiga adalah perawatan buat jerawat yang baru mau tumbuh, dan jerawat yang sengaja terkelupas. yang mau tumbuh, ga lagi merah meradang ... dan yang ga snegaja terkelupas, malah jadi mengecil tapi tidak membuat kering atau breakout. & nbsp; Jadi, produk ini saya rekomendasikan banget buat teman2 yang kulitnya sensitif, kulit kombinasi dan kulit berjerawat. karena produknya tidak seperti perawatan kulit lainnya. terasa ringan diwajah, dan yang aku suka banget adalah moistful! jadi kulitnya brasa benar2 di jaga. & nbsp;",0,0,1,0
155909,"coba ini iseng iseng tadiannya soalnya kan lumayan ada bonus sabun batang nya, biasa mahasiswi hahaha tp enak bgt deh dipake nya rasa kaya keangkat gitu segala kotoran, kepenatan dan masalah hahah * curcol soalnya wangi nya enakeun hahahah. isinya banyak gue aja awet ampe 2 bulan lebih hahahaha, jadi udah beli berkali kali dan gak pernah gue ganti body scrub selain shinzui ini love bgt ahayyyyyyyy",0,0,1,1
156033,"produk ini favorit banget. baunya enak kayak stroberi, kadang waktu membuat ada hasrat pengen ngecicipi.wwkwk ... lulur ini bener bener bisa ngangkat kotoran di kulit. keliatan banget bedanya sebelum sesudah make. kerugian produk ini susah nyarinya, kalo di minimarket minimarket gak ada. biasanya sih di supermarket gitu & nbsp;",0,0,0,1
156235,"ini scrub scrub favorit aku selain skinfood strawberry gula hitam! selalu semangat klo mau pake ini soalnya wangi kopinya bkn relaxxx bgt hahaha. scrub ini ampuh buat ngilangin noda2 bekas jerawat dan berutusan kecil2 di dagu aku. kandungan kunyit nya juga ok bgt buat kulit berjerawat :) dan ini juga lamaa bgt habisnya, pake sdkt bisa untuk menutupi seluruh muka. & nbsp;",0,0,1,1
156330,"lulur wajah andalan banget. harganya murah banget, baunya enak dan menurutku sih awet, pake dikit bisa buat seluruh muka.abis pake ini mukaku nggak jadi kering. menurut aku butirannya kurang halus, tapi kaget banget pas dipake hidung yang biasanya kasar karena komedo jadi agak halus gitu. & nbsp;",0,0,0,1
156410,"akhirnya setelah nunggu po karna pengawasan barang mulu dan bersemangat mau coba! pas barang sampai ternyta ukurannya besar shayyy gatau nih akan habis kapan hehe dan wangi nya seger gitu, untuk scrub emang cukup besar jadi harus rada hati hati pakainya. Aku sempet keliru sama pemakaiannya ternyata ga langsung di scrub. Harus diemin dulu di kulit wajah sekita 5-10mnt (aku dikasih tau sama temen aku yg udah lama pakai ini dan ga pernah breakout) hemm jadi itu banjir kulit ku rada cekit cekit :( terlalu semangat sampe langsung di scrub hehe terlepas dari itu setelah muka kulit ku kerasa lebih kenyal dan lembut bangettt! aku beli ini hanya 95k pdahal aku biasanya harganya sekitar 120-160an huhuh disarankan sekaliiii",0,0,1,1
156414,"strawberry wangi bangeet manis, dan untuk harga segini value the money banget. scrubnya pas kalo dan konsistensi krimnya lebih padat. semuanya pas! dan yang penting karena diklaimnya, ini menghaluskan kulit saya :) & nbsp;",1,0,0,1
156657,"pertama kali beli karena promo yang dibalut dengan deep cleansernya dan coba testernya lembut banget di kulit. saya pakai sehabis cleanser. awal pemakaian memang tampak butiran putih yang keluar setelah kita pijat lembut. saya pikir itu pasti efek bahan yang ada di gel tersebut yang membuat seakan-akan bentuk kotoran. setelah pemakaian2-3 kali, butiran putih itu kadang ada kadang tidak ada. mungkin gel itu betul kotoran yang ada di wajah ya (ga tipu2 hehehe). well aromanya memang agak kurang enak awalnya tapi masih bisa ditoleransi dan setelah dibilas, di kulit rasanya enak banget. Keliatannya harganya memang tidak semurah produk lain, tapi dengan pemakaian sedikit aja bisa mengcover wajah kita jadi ya terbilang terjangkau",0,0,0,0
157441,"sumpah ini lulur favorit bangetttt. bentuknya mungil isinya 100gram (eh tapi skrgada kemasan gedenya juga sih isi 200 gram). pas kemasan dibuka..hmmmm ... wanginya semerbak ke penjuru ruangan. bahkan abis mandipun, wanginya sampe kecium di luar kamar mandi. aromanya ""melati banget"". buat yang ga suka sama wangi melati mungkin agak sedikit ganggu kali ya. tapi sejauh ini aku suka-suka aja sama wangi khas melatinya. yang paling suka itu teksturnya yang super lembut. Biasanya lulur yang fungsinya ""terkelupas"" kan teksturnya biasanya berupa scrub kasar yang panas kalo abis luluran (sedih). tapi kalo herborist ini enggak bikin panas di kulit. walaupun teksturnya super lembut, dia ampuh banget ngangkat daki-daki di badan (hiii). ga perlu usaha gosok-gosok kenceng juga kok buat bersihin daki di tubuh. pokoknya ini lulur atas bgt deh. harga terjangkau abis, bisa dibeli di minimarket, supermarket dimana aja.",1,0,1,1
157596,"sampe sekarang kalo ditanyain soal purbasari yang aku pikirin pasti lulurnya. harganya murah baget dan bisa dibeli dimanapun. scrubnya sih menurutku emang kasar, kalo kelamaan nggosoknya dikulit kadang sampe agak sakit gitu di kulit. bauny aku suka banget, dan & nbsp; buat efek memutihkan sih di aku lumayan bekerja. & nbsp;",1,0,0,1
157949,"scrub dari himalaya ini, aku suka banget! butiran scrub nya pas, ga terlalu kasar di kulit wajah, like banget sma harumnya, setelah pake scrub ini rasanya tuh komedo di hidung sama dagu ilang, hihi harganya murah, so .. pasti bakal beli kembali terus!",1,0,1,1
157952,"exfoliate treatment pertamaku dan langsung suka dengan hasilnya. mengangkatnya mengangkat sel kulit mati yang ada di permukaan kulit dengan kandungan alami aha nya.teksturnya cair kayak toner, aromanya nggak bisa mendeskripsikan sih tapi nggak begitu mengganggu kok. lumayan cepat meresap di kulit, nggak kerasa lengket. dibandrol dengan harga 180rb \ u2013 200rb dengan ukuran 100ml, cukup banyak dan bakal awet soalnya nggak disarankan dipake setiap hari. Aku pake minggu 1 \ u2013 2 kali, karena ini bukan perawatan exfoliating toner ya namun exfoliating.hasilnya? setelah dua kali pemakaian, whitehead sangat berkurang. dua minggu setelah pemakaian, bekas jerawat lama \ u2013 lama memudar, kulit wajah terlihat lebih bersih dan masalah whitehead udah nggak pernah keliatan. & nbsp; pokoknya aku nyaranin banget produk ini untuk kalian yg pengen ngilangin whitehead dan belom pernah pake produk exfoliate toner \\\ \/pengobatan. diklaim menggunakan aha alami jadi lebih lembut di dibanding produk barat.minusnya? musti hati - hati kalo bawa ini travelling, karna semprotannya rawan tumpah walaupun pump nya berupa spray & nbsp; repurchase? pastinyaa",0,-1,1,0
158160,"setelah banyak berguru dari perawatan kulit 101 kak affi, saya merasa perlu memperbaiki perawatan kulit saya. pas coba-coba cari pengelupasan toner yang cocok, ternyata adik saya udah beli ini dan dia ga cocok :( jadilah saya pakai dan tidak ada efek samping di wajah saya.sudah 2 minggu pakai ini ternyata cocok dan kulit terlihat lebih bersih dan cerahrepurchase? yes. atau mau coba exfoliating toner lain karena paket kulit saya cocok pakai exfoliating toner",0,0,0,0
158481,"Salam untuk wajah menakutkan !!!! ini bener2 deep cleansing bgt sih. pertama kali pake, komodeo2 ku langsung keluar, makin lama muka makin mulus kaya pantat bayi. kenyel, mulus, lembut bgt. tapi krna exp cepet bgt, jd aku sempet pake tiap hari biar ga mubazir, tp hasilnya muka ku jd makin berminyak. aku udh tanya cs tbb, katanya jgn dipake tiap hari juga. hehe. tp so far puas bgt dengan hasilnya, semua komedo ilang.",0,0,1,0
159949,aku beli ini pas di sg dan cuma 80k haha ??disini kalo ga salah 125k di guardian \\\\ / watson yatapi worth the money kok karena isinya banyak banget. tube nya super gede gitu ini banyak banget yang review karena bagusjadi aku cobain deh kebetulan lagi butuh exfoliator jugahasilnya oke banget sih. bener bener kotoran kotoran dan sisa make up gituaku pake seminggu 2-3x dan komedo juga jadi berkurang gitu habis pake ini.,1,0,0,0
160194,"ini udah jadi senjata buat cuci muka selama persiapan terakhir ini. kebetulan memang aku juga erha member dan pake skincare dari erha juga. oiya produk ini bisa dibeli bebas juga kok di erha apotek tanpa harus pakai resep dokter:) harganya, lumaya mahal sih ya untuk ukuran tube 60 gram. biasanya aku tahan sampe 1-1,5 bulan saja. . hiks..dari segi kemasan tidak ada yang spesial sih ya. biasa aja kaya produk pencuci muka lainnya berbentuk tabung. warnanya putih (khas obat apotek gitu). aromanya, aaah suka bangett. kaya bau bedak bayi, banget lembut. teksturnya berupa scrub lembut berwarna hijau \ u00a0 (asli ga kasar kaya produk scrub lain yang pernah aku coba). jangan ngarep busa yang banyak dari produk ini yah (soalnya kata dokter pembersih muka yang baik itu justru yang busanya sedikit, yaitu kandungan deterjen didalem produk juga dikit). jadi, aman menurutku. abis cuci muka pakai ini rasanya seger banget, cerah ceria, kotoran dan kulit mati rasanya keangkat semua deh. sejauh ini aku cocok sama produk ini. tapi, ada beberapa orang yang ngeluh pedih di mata sih tiap abis cuci muka pakai acsbp ini. oke, kadang aku juga ngerasa agak pedih juga sih, tapi masih biasa kok. saran aku, hindari terlalu lama scrubbing di area deket mata ya. Sejauh ini, ini produk andalan banget deh..sama sekali gak ngecewain. terima kasih erha :)",-1,0,0,1
160225,"salah satu lulur favorit aku, selain harganya murah juga ampuh banget ngangkat sel kulit mati alias daki di kulit.ada scrubnya yang gak sakitr di kulit, wanginya enak banget dan tahan lama.setelah luluran kulit & nbsp; Jadi nampaknya lebih cerah dan lembut.menurut pengalaman saya, lulur ini bisa jadi sabun, kalau setelah luluran kemudian mandi kulit akan terasa lembut banget licin gitu dan wanginya tetep ada meskipun udah dibilas pakai udara. suka !!",1,0,1,1
160378,"habis coba produk ini di rumah temen dan langsung sukaaakk !!! facial scrubnya ga sakit dan langsung terasa bersih dan fresh banget, setelah itu pakai peel off masknya yg masih 1 varian sama facial scrub. after feel bener-bener enak, wajah kencang tapi tetep lembab dan rasanya bersiiihh bgt. Selain itu wangiiii, sama sekali ga kecium bau blackmudnya. Hanya ada bc sophie paris deket rumah, langsung cuus kesana ternyata harganya cukup murah cuma rp 44.900 \\\\ / produk dengan volume 60ml, worth of money lah ya, karena pemakaian bisa sampe 3 miliar lebih. di kemasan tertulis berasal dari bahan alam, mengandung mineral dan anti oksidan. sudah berbpom pula, aman deh. selamat mencoba semoga suka juga ^^",1,0,0,1
160537,"produk ini aku pakai di t-zone aja awalnya tapi setelah melihat hasil instan dalam waktu 3 hari, langsung pake untuk seluruh wajah! sudah sebulan pakai dan komedo hitam di sekitar hidung udah ga pernah nongol lagi. beneran nilai uang harganya! produk perawatan kulit grail baru saya memang :)",1,0,1,0
160676,"beli sekitar sebulan yang lalu jujur ??aja pertama kali beli sih dan baru pake sekitar empat kali membuat ini biasanya pagi pagi sebelum mandi, pas mandi sekalian di cuci, abis mandi kerasa banget kulit jadi kenyal dan halus lus lus !! enak banget !! aku selama ini nyoba ga aku cairin dan emang kasar banget sih, tapi tetep suka! baunya pun enak. jujur ??ngerasa cocok banget sih sama produk ini dibeli kembali? iya tapi mungkin suatu hari ya karena ini produknya masih banyak banget :))",0,0,1,1
160776,"Awalnya ga mikir bakal butuh ini karena kulit saya berminyak dan berjerawat, jadi cuma punya bhanya aja. begitu baca-baca di forum cosrx, ternyata ini juga dibutuhkan kalo ada bekas jerawat di wajah dan pengen dihilangkan, ya intinya ini untuk penjagaan di kulit lapisan luar sih, karena dia tidak menembus kulit lapisan dalam yang minyak-minyak itu (kalo saya tidak salah ). dan ternyata saya super duper suka banget sama product 1 ini, efeknya luar biasa banget, bangun tidur langsung berasa muka banget. saya selalu pake ini untuk exfo treatment malam hari saja, untuk siang saya pake yang lebih mild. dan yang paling penting, harganya sangat terjangkau di kantong saya",1,0,0,0
161232,sangat sangat suka sama scrub dari tiff body. udah coba yang greentea dan coffee turmeric dua duanya bagus tapi kalo buat muka lebih prefer yang greentea. setelah dipakai muka jadi berasa halus banget dan kenyal. bakalan repo terus kalau habis. direkomendasikan ????????????,0,0,1,0
161272,"scrub wajah yang aku suka banget! : d kulitku itu sepertinya sensitif kalo lagi coba-coba produk baru, kalo ngak cocok langsung jerawatan de besoknya, dan scrub wajah ini sangat cocok di kulitku karena bukan hanya bikin kulit lebih bersih tapi juga bikin jerawat mengecil ato berkurang .. aku pakai ini setidaknya 1 atau 2 kali seminggu atau pakai ini sehabis pakai foundation \\\\ / makeup tebal. wanginya enak banget, begitu buka tutupnya uda langsung wangi .. untuk scrub-nya memang harsh jadi harus gentle pakainya. aku juga pakai ini di siku dan dengkulku biar lebih bersih, hehe ..: d karena sukanya sukanya dengan scrub wajah ini, mau aku rekomen ke my lil bro yang juga rawan jerawat .. :)",0,0,0,1
161281,"gatau lagi deh sama ini, oke banget ini mah, satu sachet bisa buat 3x masker di aku. muka jadi segar dan mulus komedo lenyap sehabis di scrub. pas kelar pake masker nya adem banget di kulit. pokonya mah enakeun aja pake ini",0,0,1,0
161484,recommended buat berantas jerawat .. bagus banget buat kompres jerawat yang membandel .. bisa di gunakan jd toner juga .. karena untuk irit 1 pad aku gunting jd 3 bagian .. hehehehe .. mama dan pacar sampai minta untuk coba karena liat jrawat aku uda ga kaya dlu ..,0,0,1,0
161520,"jatuh cinta sama produk ini gara-gara baca reviewnya di sini. setelah cobain ternyata enaaak banget! kulit wajah aku yang tadiya kusam, lama-lama jadi keliatan banget cerahnya. trus wanginya juga enak banget, dengan memperhitungkan aroma perawatan kulit. wanginya menenangkan, juga butiran scrubnya engga begitu kasar. entah apa cuma aku doang atau gimana, pas digosok-gosok gitu sel-sel kulit matinya pada berguguran. kan jadi seneng gitu ye kan, berasa abis menang perang. : ')",0,0,1,1
161968,"salah satu produk perawatan kulit hg saya! ! baru coba pakai selama 3 minggu belakangan dengan rutin 2x sehari pas lagi breakout super parah. hasilnya bikin jerawat jadi lebih kalem dan cepat kempes. dan karena ada sisi yang bertekstur, bisa menyebabkan berkurangnya kulit mati. Aku hidung aku yang banyak kulit mati dan komedo jadi lebih lembut sejak pakai produk ini. selain itu bikin muka berasa lebih segar. kekurangannya mungkin harus beli di toko dan untuk pemakaian sehari-hari sudah cukup mahal ya. mengingat 1 kotak isi 70 bantalan. tapi pasti segera membeli kembali !!!",-1,0,1,0
162124,"perawatan kulit favorit tahun ini. butiran scrub bambunya nampol banget, kalau massage terlalu keras bisa sakit, jadi harus hati-hati. bau lemonnya enak, dan seneng banget nggak bikin breakout karena jarang-jarang produk natural cocok di kulitku yang sensitif. aku pakai ini dua kali \\\\ / minggu, dan beneran bantu pori-pori dan kulit yang kasar. suka banget pakai ini kalau habis makeup berat. lebih suka pake ini sebagai scrub latihan masker. & nbsp;",0,0,1,1
162468,"saya udah beli untuk botol ke-2, so far ngerasa cocok, setiap ada mau jerawat muncul lgs pakein malem nya, jadi gak sampe mateng gmn. lalu kalo ganti cuaca ke negara yang lebih dingin dan kering biasa muka ku merah kaya iritasi, kalo di pakein ini malem nya lgs besok pagi nya gak ada kemerahan lagi ... so i love it & nbsp;",0,0,1,0
162541,"salah satu scrub yg biasa saya pakai saya suka produk yg berbahan pepaya, baik sabun atau yg lain dan scrub ini salah satunya. & nbsp; setelah pake ga jadi terlalu licin kulit nya, & nbsp; kulit terasa lebih lembut dan bersih aja. & nbsp; harganya lumayan ada beberapa produk yg jauh lebih murah sih, tp ga rugi beli produk ini. & nbsp;",1,0,0,0
162661,"produk peeling pertama gw, yang beli nyokap sih tp trus gw yg buat soalnya kata dokter kulit nyokap gw gaboleh peeling sendiri (mungkin biar peelingnya di si dokternya kali). & nbsp; trus pas gw coba enak sih, kayak ada butiran2 item natural gtu, trus hasil akhirnya bisa bikin kulit gw lembab dan kerasa haluuss bangett, wanginya sih ga mengganggu sih kalo di gw gatau lagi kalo di orang lain. yah ya dengan harga dan hasilnya, saya punya pengalaman bagus dengan produk ini sejauh ini.",0,0,0,0
162682,"nyoba produk ini karena mama aku suka banget beli lulur ini. pas aku coba, buka tutup botol nya aja udah kecium banget bau rempah-rempahannya tadinya aku pikir ini jamu xd proses aplikasiinnya gampang banget emang, kocok dahulu lalu oleska hingga merata ke bagian tubuh, lalu tunggu sampai kering. cuma bersihin nya agak butuh usaha lebih aja dan ngefek nya bikin kulit makin kuning langsat jika dipakai rutin. bisa menghilangkan bau badan kalo pas lagi abis haid cocok banget pakai produk ini jadi aku pakai sebulan sekali saja. & nbsp;",0,0,0,1
162739,"suka banget sama lulur ini kalo pas udara dingin, bikin kulit hangat ketika di apply ke kulit. biasany aku pakai ini sbelum tidur pas cuaca dingin yang bikin males mandi. tapi pas pakai ini di jamin mandi malam kamu ga bakal kedinginan. & nbsp; untuk tekstur lulur ini scrubnya adalah gula pasir bukan scrub plastik jadi pas gososk ke kulit lama bakal bikin halus scrubnya. wanginya juga aku suka banget bikin tenang dan awet di pakai sbelum tidur, pas bangun masi wangi. Awalnya aku kira wanginya bakal kaya pengharum ruangan, eh ternyta beda jauh hahah",0,0,0,1
162775,"Saya sangat cinta dengan scrub ini !!! ini scrub paling gak menye-menye yang pernah ku coba dan selalu ku repurchase kalau habis, butirannya gak kasar, texturenya gak too smooth juga, jadi pas banget buat scrub, habis pakai ini kulit berasa kenceng dan lebih cerah, salah satu dari white secret yang aku suka.",0,0,1,0
162779,"menurutku dari semua rangkaian wardah rahasia produk ini yang ambil dalih paling besar, dia kayak bener-bener ngangkat sel kulit mati aku, tapi pakainya jangan keseringan karna bikin kulit tipis dan perih.",0,0,0,0
162950,"awalnya maju mundur mau beli gg ini karna harganya yang mahal. harga memang mahal tapi sangat sebanding dengan hasil yang didapat. membeli kembali? Iya!! kulit wajah jadi lembut kenyal sehat, komedo langsung ilang, pori2 lumayan mengecil. suka banget ..... nyesel deh kenapa gak dari dulu pake gen yang bagus ini ...",-1,0,1,0
163114,"suka banget, dari aroma, scrub, hasilnya. tapi sekarang ko susah nyarinya, apa diganti jadi yang packagingnya warna hijau? kalau iya, padahal lebih suka yang ini.tapi kalau masih ada, bakal membeli kembali terus.",0,0,1,1
163413,"mengupas handalan aku selain dr mustika ratu. karena mudah di dapat, harganya jg murah bgt. & nbsp; sehabis pakai ini, muka jd jauh lebih bersih, lebih cerahan. sedikit sakit pakainya, scrubnya cukup kasar menurut aku, tapi hasilnya oke kok",1,0,0,0
163416,"buat yg suka produk dgn wangi manis, cocok banget deh sama ini karna ada maple scentnya. penasaran sama scrubnya sabun & amp; kemuliaan, akhirnya beli. pas dicoba bener dong baunya enak bangeeet dan pas dibilas tuh badan jadi super lembut: & # 34; & # 34; & # 34;) ga nyesel beli ini. Consnya sih cuma kadang agak susah di apply terus suka agak jatuh2 ke lantai gt kan sayang wkwk, jd mending ambil dikit2 terus diratain aja baru nanti ambil lagi. jadi, beli kembali? Iya!!",0,0,1,1
163472,"Habis mandi pakai lufra ini kulit selalu kerasa lembut dan halus. dia butiran scrubnya dari kulit almond dan emang keliatan banget butiran-butiran kulit almondnya. ini aku pakai di bagian-bagian kulit yang sensitif kayak selangkangan, dengkul, siku, karena kalau dbuat dipake di badan sih enakan lulur toko obat yang murah dan srubnya lebih nampol.",0,0,0,0
